Brands,Months,Total Units,vs. Prior Period
Slimpen,06/2020,90.39555,-0.03470015841093920
Slimpen,07/2020,70.41425600000000,-0.2210428942575160
Slimpen,08/2020,133.79575200000000,0.9001230659882280
Slimpen,09/2020,33.544064,-0.7492890207754880
Slimpen,10/2020,,-1
Slugworth's,09/2019,"2,237.6208",
Slugworth's,10/2019,,-1
Slugworth's,02/2020,"3,734.4683240000000",
Slugworth's,03/2020,"6,248.813232",0.6732805555857220
Slugworth's,04/2020,"7,430.961800000000",0.18917969286491900
Slugworth's,05/2020,"15,812.635248",1.1279392457649300
Slugworth's,06/2020,"16,025.83965",0.013483167015249100
Slugworth's,07/2020,"13,013.434687000000",-0.18797173993938000
Slugworth's,08/2020,"9,063.583200000000",-0.3035210597357340
Slugworth's,09/2020,"8,515.999248",-0.06041583553842160
Slugworth's,10/2020,"7,877.451346",-0.0749821463582168
Slugworth's,11/2020,"7,400.865516000000",-0.06050000299170390
Slugworth's,12/2020,"7,809.843775000000",0.05526086889645940
Slugworth's,01/2021,"7,417.008826",-0.050299975302643100
Slugworth's,02/2021,"7,186.322110000000",-0.031102392003544200
Slugworth's,03/2021,"8,005.303030000000",0.11396384791329600
Slugworth's,04/2021,"10,006.418467000000",0.24997372735308000
Slugworth's,05/2021,"9,059.755782",-0.09460554624234280
Slugworth's,06/2021,"7,242.302460000000",-0.20060731941703500
Slugworth's,07/2021,"8,691.720542",0.20013222176307700
Slugworth's,08/2021,"7,624.751719000000",-0.1227569176717320
Slugworth's,09/2021,"6,688.201774",-0.12283022182430300
Smarty Plants,03/2021,"3,889.9828000000000",
Smarty Plants,04/2021,"12,564.074044000000",2.229853366960900
Smarty Plants,05/2021,"20,690.840288",0.646825720346734
Smarty Plants,06/2021,"14,983.926072000000",-0.27581838806758500
Smarty Plants,07/2021,"26,405.889554000000",0.7622810888892380
Smarty Plants,08/2021,"36,093.932386000000",0.36688947032774500
Smarty Plants,09/2021,"33,452.465039",-0.07318314110946110
Smoakland Organix,12/2019,"6,567.227212000000",
Smoakland Organix,01/2020,"11,720.070187000000",0.7846299219835790
Smoakland Organix,02/2020,"2,791.3728970000000",-0.7618296774283640
Smoakland Organix,03/2020,"22,818.909904000000",7.17479811763036
Smoakland Organix,04/2020,"35,459.894065000100",0.553969677525401
Smoakland Organix,05/2020,"10,598.055343000000",-0.7011255779959990
Smoakland Organix,06/2020,"25,275.887185",1.3849551985680700
Smoakland Organix,07/2020,"4,273.265160999990",-0.8309351070558680
Smoakland Organix,08/2020,"6,672.523632",0.5614578970892960
Smoakland Organix,09/2020,"4,411.044415999990",-0.33892412237469400
Smoakland Organix,10/2020,"6,205.407877",0.40678879915409300
Smoakland Organix,11/2020,"4,060.1140250000000",-0.3457135928085260
Smoakland Organix,12/2020,"4,641.963421000010",0.14330863429383800
Smoakland Organix,01/2021,"5,658.842465999990",0.21906227015914800
Smoakland Organix,02/2021,"1,037.5973100000000",-0.8166414215921030
Smoakland Organix,03/2021,"7,597.6069650000000",6.322307885512930
Smoakland Organix,04/2021,"15,389.780595000000",1.0256089405382900
Smoakland Organix,05/2021,"21,323.724774000000",0.3855769185512560
Smoakland Organix,06/2021,"12,812.177271000000",-0.3991585707098470
Smoakland Organix,07/2021,"10,006.971041000000",-0.21894844027404400
Smoakland Organix,08/2021,"4,941.344664",-0.5062097568030720
Smoakland Organix,09/2021,"2,560.4192030000000",-0.48183756100766500
Smoke N Heat,11/2020,"3,258.05469",
Smoke N Heat,12/2020,"2,454.8076770000000",-0.24654190596168300
Smoke N Heat,01/2021,,-1
Smoke Stacks,08/2018,"302,455.5550340000",
Smoke Stacks,09/2018,"175,766.63052799900",-0.41886790438270800
Smoke Stacks,10/2018,"193,075.50048100000",0.09847642809676160
Smoke Stacks,11/2018,"118,587.11384300000",-0.38579926739762900
Smoke Stacks,12/2018,"46,192.83608800000",-0.6104733930100040
Smoke Stacks,01/2019,"32,770.93006600000",-0.2905625018656690
Smoke Stacks,02/2019,"26,908.242268000000",-0.17889903601126500
Smoke Stacks,03/2019,"11,922.951754000000",-0.5569033593777670
Smoke Stacks,04/2019,"17,272.53485100000",0.448679421621016
Smoke Stacks,05/2019,"11,615.738981",-0.32750235670663500
Smoke Stacks,06/2019,"21,594.261332000000",0.8590518749880650
Smoke Stacks,07/2019,"17,433.937687000000",-0.1926587615587900
Smoke Stacks,08/2019,"8,278.866114000000",-0.5251293045418360
Smoke Stacks,09/2019,"9,392.413308000000",0.1345047955440340
Smoke Stacks,10/2019,"1,724.225326",-0.8164236102630420
Smoke Stacks,11/2019,,-1
Smokebuddy,08/2018,60.26944,
Smokebuddy,09/2018,113.081141,0.8762600249811510
Smokebuddy,10/2018,58.06472000000000,-0.4865216296323010
Smokebuddy,11/2018,35.9154,-0.3814591717655750
Smokebuddy,12/2018,53.603524,0.4924941390044380
Smokebuddy,01/2019,17.560167,-0.6724064820812900
Smokebuddy,02/2019,41.033853,1.3367575604491700
Smokebuddy,03/2019,,-1
Smokebuddy,04/2019,16.853994,
Smokebuddy,05/2019,16.830339000000000,-0.0014035248855552000
Smokebuddy,06/2019,65.928288,2.9172287617023000
Smokebuddy,07/2019,114.43346,0.7357262484959420
Smokebuddy,08/2019,100.45135800000000,-0.12218543422526900
Smokebuddy,09/2019,83.91078000000000,-0.1646625623518200
Smokebuddy,10/2019,58.902107,-0.29803885746265200
Smokebuddy,11/2019,,-1
Smokebuddy,12/2019,63.193156,
Smokebuddy,01/2020,211.08599600000000,2.3403300192824700
Smokebuddy,02/2020,109.000979,-0.4836181411106020
Smokebuddy,03/2020,23.35132,-0.7857696305645110
Smokebuddy,04/2020,48.082694,1.059099614068930
Smokebuddy,05/2020,26.755728000000000,-0.4435476514689460
Smokebuddy,06/2020,34.4364,0.2870664554520810
Smokebuddy,07/2020,38.067707,0.10544966953572400
Smokebuddy,08/2020,9.926782,-0.7392335188457770
Smokebuddy,09/2020,8.386016,-0.15521303882768900
Smokebuddy,10/2020,,-1
Smokebuddy,12/2020,19.974025,
Smokebuddy,01/2021,37.616582,0.8832750034106800
Smokebuddy,02/2021,15.371812,-0.5913554293688890
Smokebuddy,03/2021,22.091906000000000,0.4371699315604430
Smokebuddy,04/2021,16.546372,-0.25102107532052700
Smokebuddy,05/2021,11.727839,-0.2912138685145000
Smokebuddy,06/2021,,-1
Smokebuddy,07/2021,41.713447,
Smokebuddy,08/2021,66.81136000000000,0.6016743953095030
Smokebuddy,09/2021,98.254514,0.47062586362558700
Smoker's Cut,11/2020,"2,404.7831150000000",
Smoker's Cut,12/2020,"1,062.618135",-0.5581230887842460
Smoker's Cut,01/2021,"1,106.2137650000000",0.04102661959557070
Smoker's Cut,02/2021,"1,035.6758580000000",-0.0637651683894929
Smoker's Cut,03/2021,"6,233.532249",5.01880617458595
Smoker's Cut,04/2021,"1,090.083283",-0.8251259094432580
Smoker's Cut,05/2021,"1,001.997255",-0.08080669557428660
Smoker's Cut,06/2021,,-1
Smokiez,08/2018,"3,625.2068100000000",
Smokiez,09/2018,"11,043.861325",2.0464086337187500
Smokiez,10/2018,"10,925.457675000000",-0.010721218468396400
Smokiez,11/2018,"22,854.16620000000",1.0918268945653100
Smokiez,12/2018,"40,705.32414",0.7810898802337400
Smokiez,01/2019,"36,720.065179",-0.09790510320697330
Smokiez,02/2019,"53,967.137249",0.46969067146055900
Smokiez,03/2019,"65,388.09724900000",0.21162804962776900
Smokiez,04/2019,"64,826.640750000000",-0.008586524499435460
Smokiez,05/2019,"71,277.60782300000",0.09951104975310600
Smokiez,06/2019,"74,895.084504",0.05075193727016080
Smokiez,07/2019,"86,896.19234300010",0.16023892513745800
Smokiez,08/2019,"109,364.18393300000",0.2585612900196300
Smokiez,09/2019,"106,930.30391200000",-0.02225481810837720
Smokiez,10/2019,"119,133.25957600000",0.11412064884845600
Smokiez,11/2019,"112,855.37487000000",-0.05269632282658320
Smokiez,12/2019,"149,269.28302600000",0.3226599370915730
Smokiez,01/2020,"153,377.96323400000",0.027525289361001700
Smokiez,02/2020,"141,731.12942400000",-0.07593550966791110
Smokiez,03/2020,"165,587.71287700000",0.16832282046967300
Smokiez,04/2020,"139,002.47895200000",-0.16055076468595100
Smokiez,05/2020,"147,175.01040500000",0.058794141763630000
Smokiez,06/2020,"129,249.92530700000",-0.12179435251047900
Smokiez,07/2020,"137,899.9394750000",0.06692471308941960
Smokiez,08/2020,"148,450.91810300000",0.07651184379172940
Smokiez,09/2020,"130,541.75712600000",-0.12064028438392100
Smokiez,10/2020,"124,465.54614",-0.046546109994024100
Smokiez,11/2020,"118,316.40518800000",-0.04940436243362760
Smokiez,12/2020,"129,703.12961900000",0.09623960779493720
Smokiez,01/2021,"125,744.05847600000",-0.030524098798770500
Smokiez,02/2021,"114,050.00637700000",-0.0929988441659209
Smokiez,03/2021,"140,030.64502100000",0.2278004137774380
Smokiez,04/2021,"137,283.651311",-0.01961708959912370
Smokiez,05/2021,"139,309.661602",0.014757840949395500
Smokiez,06/2021,"123,835.31309000000",-0.11107878903768600
Smokiez,07/2021,"134,888.30882700000",0.08925560457029740
Smokiez,08/2021,"115,968.99892800000",-0.1402590785185450
Smokiez,09/2021,"102,756.03459100000",-0.11393531425759200
Smooth,10/2018,"4,186.466312",
Smooth,11/2018,"2,660.7325500000000",-0.36444429461349500
Smooth,12/2018,,-1
Smooth,02/2019,697.575509,
Smooth,03/2019,,-1
Smooth,04/2019,"4,463.499411000000",
Smooth,05/2019,"5,105.202835",0.1437668889164770
Smooth,06/2019,"2,345.9482480000000",-0.5404789341734350
Smooth,07/2019,"15,840.451718000000",5.752259659395530
Smooth,08/2019,"13,097.740975000000",-0.17314599304534900
Smooth,09/2019,"23,973.309846000000",0.8303392845956020
Smooth,10/2019,"29,504.600921000000",0.23072705064640500
Smooth,11/2019,"8,461.14948",-0.7132260997986340
Smooth,12/2019,"22,212.394334",1.625221831443170
Smooth,01/2020,"4,802.206423",-0.783805097694967
Smooth,02/2020,"16,212.710864000000",2.376096201602200
Smooth,03/2020,"21,029.84851500000",0.297121048503762
Smooth,04/2020,"35,092.279964000000",0.668689146237533
Smooth,05/2020,"31,504.646739",-0.10223425860845900
Smooth,06/2020,"24,075.348150000000",-0.2358159623419350
Smooth,07/2020,"16,342.708813000000",-0.32118494357058800
Smooth,08/2020,"14,108.977848",-0.13668058279439900
Smooth,09/2020,"7,291.640912000000",-0.4831914125491650
Smooth,10/2020,"13,954.860753000000",0.9138162344273150
Smooth,11/2020,"6,795.086540000000",-0.5130666897884170
Smooth,12/2020,"3,269.74791",-0.5188070246416610
Smooth,01/2021,"1,827.675296",-0.44103479952985100
Smooth,02/2021,530.3275250000000,-0.709834932845752
Smooth,03/2021,,-1
Smooth,08/2021,"5,380.0838460000000",
Smooth,09/2021,"1,768.013574",-0.671378063129167
Sofa King,06/2021,"8,893.798599000000",
Sofa King,07/2021,"35,839.5136",3.0297194951131100
Sofa King,08/2021,"12,888.358073",-0.6403869143748650
Sofa King,09/2021,"13,456.306017000000",0.044066741533958600
SOG Army,02/2019,"6,333.86832",
SOG Army,03/2019,"8,076.526107000000",0.27513325174401500
SOG Army,04/2019,"4,837.658099000000",-0.40102241546558500
SOG Army,05/2019,"1,652.7393160000000",-0.6583596272870870
SOG Army,06/2019,"2,811.292046",0.700989393054409
SOG Army,07/2019,"1,981.9875420000000",-0.2949905205259490
SOG Army,08/2019,"1,690.373151",-0.14713230271151800
SOG Army,09/2019,"1,450.5376770000000",-0.14188315394036900
SOG Army,10/2019,"2,575.6284860000000",0.775637080538929
SOG Army,11/2019,,-1
SOG Army,03/2021,"2,160.98998",
SOG Army,04/2021,"2,384.7458830000000",0.10354323947397500
SOG Army,05/2021,"1,453.4143580000000",-0.3905370092633890
SOG Army,06/2021,483.517881,-0.6673227573825850
SOG Army,07/2021,"11,649.970146000000",23.094186800094800
SOG Army,08/2021,"12,043.737871",0.033799891335790000
SOG Army,09/2021,"11,878.2428",-0.01374117178342890
Soko,11/2018,814.0824,
Soko,12/2018,333.53303200000000,-0.5902957341910350
Soko,01/2019,,-1
Soko,07/2020,61.612474000000000,
Soko,08/2020,,-1
Soko,09/2020,20.965040000000000,
Soko,10/2020,12.094347,-0.423118343680718
Soko,11/2020,67.75159600000000,4.601922617235970
Soko,12/2020,31.958440000000000,-0.5282998204204660
Soko,01/2021,,-1
Sol Selects,09/2018,"1,728.9511340000000",
Sol Selects,10/2018,"22,716.370082",12.138815571637800
Sol Selects,11/2018,"27,846.406800000000",0.22582994992078200
Sol Selects,12/2018,"18,159.682448000000",-0.3478626316699500
Sol Selects,01/2019,"8,589.848382000000",-0.5269824565161360
Sol Selects,02/2019,"7,673.330525",-0.1066977921194230
Sol Selects,03/2019,"16,217.946785",1.113547270270880
Sol Selects,04/2019,"7,059.0144870000000",-0.5647405568299870
Sol Selects,05/2019,"4,810.671905",-0.31850658277307500
Sol Selects,06/2019,"7,345.510088000000",0.5269197802422150
Sol Selects,07/2019,,-1
Sol Selects,10/2019,"9,052.18291",
Sol Selects,11/2019,"13,898.03268",0.5353238901797670
Sol Selects,12/2019,"10,531.382498000000",-0.24223933412135300
Sol Selects,01/2020,"13,248.044970000000",0.2579587696597210
Sol Selects,02/2020,"6,319.68721",-0.5229720895188050
Sol Selects,03/2020,"13,550.770996",1.144215456511490
Sol Selects,04/2020,"2,554.939513",-0.8114543066402510
Sol Selects,05/2020,"8,958.709592000000",2.5064272740769200
Sol Selects,06/2020,"16,436.924175",0.8347423818356530
Sol Selects,07/2020,"4,442.259399",-0.7297390100663410
Sol Selects,08/2020,196.377636,-0.9557932983282770
Sol Selects,09/2020,58.702112,-0.7010753709246200
Sol Selects,10/2020,"1,121.750696",18.109205065739400
Sol Selects,11/2020,"5,657.656785",4.043595520086930
Sol Selects,12/2020,"6,549.083336000000",0.15756108666107400
Sol Selects,01/2021,"2,950.8574200000000",-0.5494243593176960
Sol Selects,02/2021,"1,904.5675500000000",-0.35457147570349200
Sol Selects,03/2021,"2,595.196331",0.3626171101151020
Sol Selects,04/2021,379.26768,-0.8538578081859970
Sol Selects,05/2021,268.274319,-0.2926517782902040
Sol Selects,06/2021,355.31237800000000,0.3244367903884230
Sol Selects,07/2021,,-1
Sol Spirit Farm,02/2019,140.68749600000000,
Sol Spirit Farm,03/2019,398.47535000000000,1.8323437500088900
Sol Spirit Farm,04/2019,,-1
Sol Spirit Farm,12/2019,456.93512800000000,
Sol Spirit Farm,01/2020,,-1
Sol Spirit Farm,02/2020,895.703699,
Sol Spirit Farm,03/2020,,-1
Sol Spirit Farm,04/2020,"1,698.1933290000000",
Sol Spirit Farm,05/2020,"1,357.853196",-0.20041306675042300
Sol Spirit Farm,06/2020,"1,747.6473000000000",0.28706645545208100
Sol Spirit Farm,07/2020,323.46549000000000,-0.814913747184572
Sol Spirit Farm,08/2020,"2,099.7301080000000",5.4913574180664500
Sol Spirit Farm,09/2020,"4,373.307344000000",1.082794987478460
Sol Spirit Farm,10/2020,"3,964.9301370000000",-0.093379489452137
Sol Spirit Farm,11/2020,"4,128.861968000000",0.041345452589497100
Sol Spirit Farm,12/2020,"2,446.818116",-0.4073867969034510
Sol Spirit Farm,01/2021,"2,541.163745",0.038558497005994800
Sol Spirit Farm,02/2021,843.528203,-0.668054368924581
Sol Spirit Farm,03/2021,"1,178.904385",0.3975873963754120
Sol Spirit Farm,04/2021,"2,668.1025210000000",1.2632051886039900
Sol Spirit Farm,05/2021,"2,064.937402",-0.22606519586583700
Sol Spirit Farm,06/2021,"2,465.7318780000000",0.19409521838861100
Sol Spirit Farm,07/2021,"1,391.8670910000000",-0.43551563597865000
Sol Spirit Farm,08/2021,"1,120.543666",-0.19493486609060100
Sol Spirit Farm,09/2021,"1,456.7902250000000",0.3000744809885880
SolDaze Snacks,09/2018,68.443851,
SolDaze Snacks,10/2018,"1,669.3606990000000",23.39022168697080
SolDaze Snacks,11/2018,"4,565.44593",1.7348468984173700
SolDaze Snacks,12/2018,"5,232.895040000000",0.14619581969290800
SolDaze Snacks,01/2019,"3,531.349578",-0.32516330807200700
SolDaze Snacks,02/2019,"3,968.5597790000000",0.12380824705766400
SolDaze Snacks,03/2019,"4,724.77915",0.1905525966879990
SolDaze Snacks,04/2019,"3,758.440662",-0.2045256417964000
SolDaze Snacks,05/2019,"3,610.6687270000000",-0.03931735213863020
SolDaze Snacks,06/2019,"3,321.6869060000000",-0.08003553990955740
SolDaze Snacks,07/2019,"5,212.444106000000",0.5692159596934630
SolDaze Snacks,08/2019,"3,241.2304890000000",-0.378174533273355
SolDaze Snacks,09/2019,"3,042.0454740000000",-0.06145351763041520
SolDaze Snacks,10/2019,"3,906.8161120000000",0.2842727518017370
SolDaze Snacks,11/2019,"3,441.7412400000000",-0.11904191512149700
SolDaze Snacks,12/2019,"2,926.329224",-0.14975327314263700
SolDaze Snacks,01/2020,"3,070.341760000000",0.04921269104613950
SolDaze Snacks,02/2020,"2,682.371918",-0.12636047460723100
SolDaze Snacks,03/2020,"2,619.0840510000000",-0.02359399402271820
SolDaze Snacks,04/2020,812.5975290000000,-0.6897398047650520
SolDaze Snacks,05/2020,182.83080800000000,-0.775004474570584
SolDaze Snacks,06/2020,,-1
SolDaze Snacks,07/2020,8.801782,
SolDaze Snacks,08/2020,,-1
Soma Rosa Farms,08/2018,"5,758.744992",
Soma Rosa Farms,09/2018,"1,041.5368290000000",-0.8191382270882120
Soma Rosa Farms,10/2018,"7,150.670268",5.86549920166097
Soma Rosa Farms,11/2018,"21,547.74352500000",2.0133879367125100
Soma Rosa Farms,12/2018,"12,913.982141000000",-0.400680534088546
Soma Rosa Farms,01/2019,"14,472.504344000000",0.12068486590607300
Soma Rosa Farms,02/2019,"11,074.743868000000",-0.23477349843799800
Soma Rosa Farms,03/2019,"9,469.482095",-0.1449479818344460
Soma Rosa Farms,04/2019,"10,283.745341000000",0.08598814991476030
Soma Rosa Farms,05/2019,"8,605.913356000000",-0.16315378584013500
Soma Rosa Farms,06/2019,"54,594.11648800000",5.343791092195610
Soma Rosa Farms,07/2019,"11,898.219030000000",-0.7820604161143390
Soma Rosa Farms,08/2019,"38,604.014948000000",2.24452044887259
Soma Rosa Farms,09/2019,"29,329.614636000000",-0.2402444493012630
Soma Rosa Farms,10/2019,"19,697.400068000000",-0.32841258528426600
Soma Rosa Farms,11/2019,"45,754.77018",1.3228837319668500
Soma Rosa Farms,12/2019,"4,610.669882",-0.8992308372687360
Soma Rosa Farms,01/2020,,-1
Soma Rosa Farms,06/2020,"18,079.11",
Soma Rosa Farms,07/2020,,-1
Soma Rosa Farms,08/2020,"13,487.475000000000",
Soma Rosa Farms,09/2020,"15,895.693328000000",0.17855219957775700
Soma Rosa Farms,10/2020,"22,118.545025000000",0.3914803568862610
Soma Rosa Farms,11/2020,"15,350.917515000000",-0.3059707364273160
Soma Rosa Farms,12/2020,"12,107.455021000000",-0.21128785890684900
Soma Rosa Farms,01/2021,724.7325370000000,-0.9401416287945750
Soma Rosa Farms,02/2021,"1,035.099382",0.42825018769648600
Soma Rosa Farms,03/2021,"18,750.203136000000",17.114398928314700
Soma Rosa Farms,04/2021,"16,586.186737",-0.1154129575719170
Soma Rosa Farms,05/2021,"10,506.887387",-0.3665278491311370
Soma Rosa Farms,06/2021,"13,211.445836000000",0.25740815042391200
Soma Rosa Farms,07/2021,"12,461.360542",-0.05677541302527870
Soma Rosa Farms,08/2021,"4,363.696005000000",-0.649821864130123
Soma Rosa Farms,09/2021,"5,389.808490000000",0.23514756385968700
Somatik,08/2018,"1,976.8376320000000",
Somatik,09/2018,"3,231.7399770000000",0.6348029421770940
Somatik,10/2018,"3,446.141132000000",0.06634232844408070
Somatik,11/2018,"5,608.189710000000",0.6273824823724610
Somatik,12/2018,"6,620.630717",0.18052902261753200
Somatik,01/2019,"5,242.880512000000",-0.20809953974057300
Somatik,02/2019,"6,118.733654000000",0.16705571297978900
Somatik,03/2019,"6,904.439315",0.12840984841468900
Somatik,04/2019,"6,877.55318",-0.0038940359634401000
Somatik,05/2019,"6,435.360647000000",-0.06429503653797970
Somatik,06/2019,"6,930.161854000000",0.07688787530977990
Somatik,07/2019,"6,882.0283100000000",-0.006945515128512930
Somatik,08/2019,"7,460.187530000000",0.08401000314978370
Somatik,09/2019,"6,424.209293000000",-0.13886758648277600
Somatik,10/2019,"5,009.3565020000000",-0.22023765516818800
Somatik,11/2019,"4,728.146640000000",-0.0561369233528751
Somatik,12/2019,"6,512.297783000000",0.37734682928531100
Somatik,01/2020,"5,668.858356000000",-0.12951487402829600
Somatik,02/2020,"5,379.9091720000000",-0.05097131835974900
Somatik,03/2020,"3,893.832601000000",-0.27622707437782700
Somatik,04/2020,"2,787.047815",-0.2842404641934940
Somatik,05/2020,"2,784.379437000000",-0.0009574209619360040
Somatik,06/2020,"1,615.0671600000000",-0.41995435731987200
Somatik,07/2020,"1,795.123444",0.11148532300043800
Somatik,08/2020,"2,094.119301",0.16656005357144700
Somatik,09/2020,"1,862.9534710000000",-0.11038809006230600
Somatik,10/2020,"1,712.3579860000000",-0.08083695451565020
Somatik,11/2020,"1,056.1278200000000",-0.38323187754269100
Somatik,12/2020,883.8506110000000,-0.16312155189700400
Somatik,01/2021,735.97662,-0.1673065438430750
Somatik,02/2021,476.526172,-0.3525253940811330
Somatik,03/2021,156.65169,-0.6712631976906400
Somatik,04/2021,,-1
Sonder,09/2019,341.2371720000000,
Sonder,10/2019,,-1
Sonder,11/2019,398.05752,
Sonder,12/2019,797.2059680000000,1.0027406290427600
Sonder,01/2020,983.4688450000000,0.23364460939409300
Sonder,02/2020,530.7873760000000,-0.4602906043251430
Sonder,03/2020,373.62112000000000,-0.2961002147119640
Sonder,04/2020,585.7346360000000,0.5677235698024770
Sonder,05/2020,535.1145600000000,-0.08642151733707630
Sonder,06/2020,"1,136.4012000000000",1.1236596514959400
Sonder,07/2020,673.3363230000000,-0.4074836219813920
Sonder,08/2020,297.8034480000000,-0.5577196152538470
Sonder,09/2020,,-1
Sonder,11/2020,"1,440.7177620000000",
Sonder,12/2020,"3,820.0323010000000",1.6514785905721400
Sonder,01/2021,"3,409.4116900000000",-0.10749139762313300
Sonder,02/2021,"5,175.016583",0.5178620400049140
Sonder,03/2021,"8,533.600857",0.6489997123937720
Sonder,04/2021,"9,057.901788",0.06143958919404140
Sonder,05/2021,"8,055.76898",-0.11063630755277500
Sonder,06/2021,"8,633.619896",0.07173131670416900
Sonder,07/2021,"4,984.863468",-0.42262185177859000
Sonder,08/2021,"4,345.792564",-0.12820228840819300
Sonder,09/2021,"5,343.372099000000",0.2295506562517090
Sonoma Daze,08/2020,"9,003.159312000000",
Sonoma Daze,09/2020,"4,079.796784",-0.5468483181718020
Sonoma Daze,10/2020,,-1
Sonoma Hills Farm,01/2021,"5,856.636220000000",
Sonoma Hills Farm,02/2021,"8,747.425778000000",0.49359213196957000
Sonoma Hills Farm,03/2021,"21,823.48835000000",1.4948469302690900
Sonoma Hills Farm,04/2021,"21,922.908919",0.0045556680676127000
Sonoma Hills Farm,05/2021,"16,071.851774000000",-0.26689237120029500
Sonoma Hills Farm,06/2021,"20,291.529092000000",0.2625507861406680
Sonoma Hills Farm,07/2021,"14,139.475554000000",-0.30318333872756100
Sonoma Hills Farm,08/2021,"9,159.443863000000",-0.3522076665418590
Sonoma Hills Farm,09/2021,"4,052.3889090000000",-0.5575726027024620
Sonoma Pacific,08/2018,"39,648.25110400000",
Sonoma Pacific,09/2018,"14,702.333864000000",-0.6291807720488150
Sonoma Pacific,10/2018,"9,348.419920000000",-0.364154017554284
Sonoma Pacific,11/2018,"37,842.85980000000",3.04804877442861
Sonoma Pacific,12/2018,"53,895.36446900000",0.42418846656509800
Sonoma Pacific,01/2019,"44,125.77305100000",-0.18126960480282800
Sonoma Pacific,02/2019,"43,285.439192000000",-0.019044059761372000
Sonoma Pacific,03/2019,"108,709.768033",1.5114627473409500
Sonoma Pacific,04/2019,"70,891.83135200000",-0.34787983973546800
Sonoma Pacific,05/2019,"64,291.33396300000",-0.09310660005701460
Sonoma Pacific,06/2019,"55,155.05634400000",-0.14210745143751400
Sonoma Pacific,07/2019,"56,268.64879400000",0.020190215073929200
Sonoma Pacific,08/2019,"36,867.880654",-0.3447882356483520
Sonoma Pacific,09/2019,"22,963.58346",-0.3771384996194910
Sonoma Pacific,10/2019,"13,860.736735",-0.39640358138598600
Sonoma Pacific,11/2019,"35,801.875872",1.582970628220360
Sonoma Pacific,12/2019,"3,383.264352",-0.905500360816401
Sonoma Pacific,01/2020,"18,513.201380000000",4.471993747416160
Sonoma Pacific,02/2020,"42,988.09053100000",1.3220236008149600
Sonoma Pacific,03/2020,"45,510.90537700000",0.05868636673175150
Sonoma Pacific,04/2020,"9,066.975459000000",-0.8007735644041440
Sonoma Pacific,05/2020,"4,583.9250980000000",-0.4944372444010600
Sonoma Pacific,06/2020,723.1644000000000,-0.8422390452419210
Sonoma Pacific,07/2020,"1,791.1626370000000",1.4768401721655600
Sonoma Pacific,08/2020,315.067416,-0.8240989346854050
Sonoma Pacific,09/2020,,-1
Sonoma Pacific,10/2020,237.855491,
Sonoma Pacific,11/2020,"10,646.964046000000",43.76232186710380
Sonoma Pacific,12/2020,"9,000.295688",-0.1546608357918370
Sonoma Pacific,01/2021,"2,504.8759910000000",-0.7216895891165310
Sonoma Pacific,02/2021,"11,142.257991000000",3.448227389712730
Sonoma Pacific,03/2021,"10,534.022822000000",-0.054588142680890100
Sonoma Pacific,04/2021,"12,937.608327",0.22817356157423300
Sonoma Pacific,05/2021,"17,547.779403",0.35633874202072200
Sonoma Pacific,06/2021,"6,311.3735560000000",-0.6403320664652880
Sonoma Pacific,07/2021,"8,914.759756000000",0.4124912234873270
Sonoma Pacific,08/2021,"9,610.136108000000",0.07800281454943130
Sonoma Pacific,09/2021,44.145159,-0.9954063960693280
Soul Remedy Extracts,05/2021,134.03244800000000,
Soul Remedy Extracts,06/2021,159.079476,0.18687286827738900
Soul Remedy Extracts,07/2021,106.41185500000000,-0.3310774106396980
Soul Remedy Extracts,08/2021,,-1
Soul Sugar Kitchen (CA),08/2018,"28,424.273300000000",
Soul Sugar Kitchen (CA),09/2018,"14,945.160707000000",-0.4742113351759820
Soul Sugar Kitchen (CA),10/2018,"8,938.482994",-0.40191456156015700
Soul Sugar Kitchen (CA),11/2018,"14,154.857730000000",0.5835861341909480
Soul Sugar Kitchen (CA),12/2018,"13,318.093093000000",-0.05911501570422290
Soul Sugar Kitchen (CA),01/2019,"4,482.525296000000",-0.6634258925284120
Soul Sugar Kitchen (CA),02/2019,304.822908,-0.9319975041140290
Soul Sugar Kitchen (CA),03/2019,,-1
Soul Sugar Kitchen (CA),04/2019,"2,780.90901",
Soul Sugar Kitchen (CA),05/2019,"4,827.502256",0.7359439804181150
Soul Sugar Kitchen (CA),06/2019,"6,194.512060000000",0.28317124084219200
Soul Sugar Kitchen (CA),07/2019,"4,278.667079000000",-0.3092810155897900
Soul Sugar Kitchen (CA),08/2019,"4,518.636947",0.05608519278767620
Soul Sugar Kitchen (CA),09/2019,"5,788.165598",0.280953895143725
Soul Sugar Kitchen (CA),10/2019,"3,303.8727250000000",-0.42920210746188800
Soul Sugar Kitchen (CA),11/2019,"2,703.87852",-0.18160330464909200
Soul Sugar Kitchen (CA),12/2019,"2,877.7191040000000",0.06429304523636680
Soul Sugar Kitchen (CA),01/2020,"2,202.0107310000000",-0.23480692471366400
Soul Sugar Kitchen (CA),02/2020,"4,554.345253",1.0682666023756100
Soul Sugar Kitchen (CA),03/2020,424.99402400000000,-0.9066838369971950
Soul Sugar Kitchen (CA),04/2020,231.67116200000000,-0.45488371855318200
Soul Sugar Kitchen (CA),05/2020,71.348608,-0.6920263731400460
Soul Sugar Kitchen (CA),06/2020,,-1
