Brands,Months,ARP,vs. Prior Period
Humboldt Apothecary,09/2021,37.222423075370200,-0.022183486990355200
Humboldt Brand,11/2020,7.659835580126080,
Humboldt Brand,12/2020,,-1
Humboldt Brand,01/2021,6.037110660793200,
Humboldt Brand,02/2021,,-1
Humboldt Brothers,09/2018,9.95969459968337,
Humboldt Brothers,10/2018,9.047086454644010,-0.0916301334248112
Humboldt Brothers,11/2018,7.695049166776490,-0.1494444973689290
Humboldt Brothers,12/2018,7.675951058185080,-0.002481869599206010
Humboldt Brothers,01/2019,8.369891458842440,0.09040448478594640
Humboldt Brothers,02/2019,10.017488797811500,0.19684811291410700
Humboldt Brothers,03/2019,20.59738139460440,1.0561421939502800
Humboldt Brothers,04/2019,21.50162366279380,0.0439008362697163
Humboldt Brothers,05/2019,10.807174834897900,-0.49737866291471900
Humboldt Brothers,06/2019,88.12000002184190,7.153842365655980
Humboldt Brothers,07/2019,,-1
Humboldt Brothers,08/2019,79.26666667861280,
Humboldt Brothers,09/2019,80.33333333333330,0.013456686138265200
Humboldt Brothers,10/2019,,-1
Humboldt Brothers,12/2019,9.513520399743270,
Humboldt Brothers,01/2020,8.922902895031850,-0.062081908683073600
Humboldt Brothers,02/2020,8.667003362457630,-0.028678955221702000
Humboldt Brothers,03/2020,9.256169053881940,0.06797801578990490
Humboldt Brothers,04/2020,,-1
Humboldt Brothers,01/2021,9.224793686888960,
Humboldt Brothers,02/2021,,-1
Humboldt Brothers,06/2021,9.148005480134980,
Humboldt Brothers,07/2021,10.84479309228830,0.18548170044693300
Humboldt Brothers,08/2021,9.256555148678820,-0.14645165934413600
Humboldt Brothers,09/2021,9.598381213022140,0.036927999547661200
Humboldt Cannabis,09/2018,9.569521500134130,
Humboldt Cannabis,10/2018,9.38525441574655,-0.019255621546490100
Humboldt Cannabis,11/2018,10.128326022140500,0.07917437007857920
Humboldt Cannabis,12/2018,9.923979416930450,-0.02017575310701300
Humboldt Cannabis,01/2019,9.98775686941014,0.006426600640756000
Humboldt Cannabis,02/2019,11.52129976459160,0.1535422733284880
Humboldt Cannabis,03/2019,7.864284958548000,-0.3174133891805070
Humboldt Cannabis,04/2019,,-1
Humboldt County Indoor,09/2018,14.271089192470000,
Humboldt County Indoor,10/2018,11.103069415674300,-0.22198864670170000
Humboldt County Indoor,11/2018,7.2320184688811400,-0.3486469193220000
Humboldt County Indoor,12/2018,11.531602214380000,0.594520570432671
Humboldt County Indoor,01/2019,12.838705885179500,0.11334970167194800
Humboldt County Indoor,02/2019,15.78513395518860,0.22949572148158400
Humboldt County Indoor,03/2019,17.133665489714300,0.08543047771111530
Humboldt County Indoor,04/2019,15.686316660313700,-0.08447397495121640
Humboldt County Indoor,05/2019,14.554342479776700,-0.07216316009996610
Humboldt County Indoor,06/2019,13.259707865048300,-0.0889517761813928
Humboldt County Indoor,07/2019,15.145964129910800,0.1422547377408330
Humboldt County Indoor,08/2019,14.493144597569100,-0.04310188025947310
Humboldt County Indoor,09/2019,14.865461388701900,0.02568916556557480
Humboldt County Indoor,10/2019,15.917773935024100,0.07078909418324540
Humboldt County Indoor,11/2019,15.716829875203600,-0.012623879484703600
Humboldt County Indoor,12/2019,16.13746043986020,0.026763066597815200
Humboldt County Indoor,01/2020,15.427744271720600,-0.04397942109816370
Humboldt County Indoor,02/2020,15.14276550589940,-0.01847183624527630
Humboldt County Indoor,03/2020,14.661433163828400,-0.03178629041594110
Humboldt County Indoor,04/2020,14.84162592975600,0.01229025593297320
Humboldt County Indoor,05/2020,15.213857734423300,0.025080257811985800
Humboldt County Indoor,06/2020,16.482103083806400,0.08336119421660220
Humboldt County Indoor,07/2020,18.089287981217300,0.09751091163784640
Humboldt County Indoor,08/2020,17.442405636654700,-0.03576051999582650
Humboldt County Indoor,09/2020,19.863636363636400,0.13881288954165400
Humboldt County Indoor,10/2020,,-1
Humboldt Cure,11/2019,32.81082474439180,
Humboldt Cure,12/2019,,-1
Humboldt Cure,12/2020,7.837061406966280,
Humboldt Cure,01/2021,7.712412371990070,-0.015905073152215900
Humboldt Cure,02/2021,7.560248260835930,-0.019729768562009700
Humboldt Cure,03/2021,7.198370152385890,-0.04786590280701010
Humboldt Cure,04/2021,6.843589634449190,-0.04928622874708770
Humboldt Cure,05/2021,7.469117864440030,0.09140352700899270
Humboldt Cure,06/2021,,-1
Humboldt Farms,09/2018,10.60715548866640,
Humboldt Farms,10/2018,11.159712494095100,0.052092854301902800
Humboldt Farms,11/2018,12.21876475574310,0.09489960088204860
Humboldt Farms,12/2018,10.175684339573200,-0.1672084254842220
Humboldt Farms,01/2019,10.387770090488800,0.020842406646867900
Humboldt Farms,02/2019,11.195464015768200,0.07775431283553350
Humboldt Farms,03/2019,13.441565655502200,0.20062604252673100
Humboldt Farms,04/2019,10.163073292961400,-0.24390703036879900
Humboldt Farms,05/2019,11.428004463326000,0.12446345056279800
Humboldt Farms,06/2019,12.291766075502000,0.07558289069171570
Humboldt Farms,07/2019,11.412549407289700,-0.07152891316119450
Humboldt Farms,08/2019,10.831313211983800,-0.05092956661678830
Humboldt Farms,09/2019,11.53817321634640,0.06526078514473910
Humboldt Farms,10/2019,9.608250900777250,-0.16726411359772400
Humboldt Farms,11/2019,10.953359483469200,0.13999515589077500
Humboldt Farms,12/2019,12.178606500478400,0.1118603857436
Humboldt Farms,01/2020,10.519541768307700,-0.1362277968424020
Humboldt Farms,02/2020,12.3238758903367,0.17152212156854
Humboldt Farms,03/2020,12.03246375885470,-0.02364614298903400
Humboldt Farms,04/2020,11.204637033435000,-0.06879943642551950
Humboldt Farms,05/2020,12.196990998807000,0.08856636430174010
Humboldt Farms,06/2020,12.166967353137600,-0.002461561681263370
Humboldt Farms,07/2020,12.270819838368900,0.008535609755257390
Humboldt Farms,08/2020,13.232787101321200,0.07839470187186330
Humboldt Farms,09/2020,11.316480170878300,-0.14481506547109800
Humboldt Farms,10/2020,11.101869233238900,-0.018964460185393800
Humboldt Farms,11/2020,11.296795535026400,0.0175579713372875
Humboldt Farms,12/2020,11.646286242763300,0.030937154403945700
Humboldt Farms,01/2021,9.741603321589660,-0.1635442304500420
Humboldt Farms,02/2021,10.17912100203510,0.04491228661259720
Humboldt Farms,03/2021,10.53653867743610,0.035112823133696000
Humboldt Farms,04/2021,10.621332426760000,0.008047590572178490
Humboldt Farms,05/2021,11.155210376561700,0.050264686985659600
Humboldt Farms,06/2021,12.15970559319290,0.09004717819950350
Humboldt Farms,07/2021,8.635535571119510,-0.2898236306022300
Humboldt Farms,08/2021,9.269207074914040,0.07337952563287030
Humboldt Farms,09/2021,9.806084906172600,0.05792057798682230
Humboldt Growers Network,09/2019,6.359415184346400,
Humboldt Growers Network,10/2019,5.749904373328510,-0.0958438462263309
Humboldt Growers Network,11/2019,8.095566285232440,0.4079479865412220
Humboldt Growers Network,12/2019,9.9633332557687,0.23071480174813100
Humboldt Growers Network,01/2020,9.10241131338859,-0.08640902801094640
Humboldt Growers Network,02/2020,5.863530841902380,-0.35582664416869300
Humboldt Growers Network,03/2020,9.740826676060730,0.6612561507223830
Humboldt Growers Network,04/2020,9.190857094123410,-0.056460257453192400
Humboldt Growers Network,05/2020,8.702137647666220,-0.05317452349136000
Humboldt Growers Network,06/2020,9.169757252831810,0.053736176569329000
Humboldt Growers Network,07/2020,10.370265347180200,0.13092037894215900
Humboldt Growers Network,08/2020,7.781908996445760,-0.24959403294711400
Humboldt Growers Network,09/2020,5.3719724826954900,-0.30968448935228700
Humboldt Growers Network,10/2020,5.39944160612407,0.00511341476842408
Humboldt Growers Network,11/2020,8.64122238269885,0.600391857724313
Humboldt Growers Network,12/2020,7.696203320155610,-0.10936173387174000
Humboldt Growers Network,01/2021,6.5949064688613100,-0.14309612226721100
Humboldt Growers Network,02/2021,6.819090316704660,0.03399348404740220
Humboldt Growers Network,03/2021,8.361186964867090,0.22614404217301200
Humboldt Growers Network,04/2021,5.65686486077515,-0.3234375831392420
Humboldt Growers Network,05/2021,7.626053835952100,0.3481060664594200
Humboldt Growers Network,06/2021,6.24385896624269,-0.18124640862004200
Humboldt Growers Network,07/2021,6.4036101073128000,0.025585321823218400
Humboldt Growers Network,08/2021,6.208948292010730,-0.030398761329920100
Humboldt Growers Network,09/2021,5.8036751960656500,-0.06527242245946150
Humboldt Harvest,09/2018,37.94679999912630,
Humboldt Harvest,10/2018,33.053333337925900,-0.12895597682315900
Humboldt Harvest,11/2018,,-1
Humboldt Harvest,12/2018,46.43332777772830,
Humboldt Harvest,01/2019,,-1
Humboldt Harvest,02/2019,46.79565219097210,
Humboldt Harvest,03/2019,51.64880954367690,0.1037095782509700
Humboldt Harvest,04/2019,42.10265486914690,-0.18482816465415900
Humboldt Harvest,05/2019,39.37517608302320,-0.06478163418911750
Humboldt Harvest,06/2019,47.79354968351250,0.21379900835844100
Humboldt Harvest,07/2019,46.047539532889200,-0.036532338823657400
Humboldt Harvest,08/2019,45.010702645693600,-0.022516662078220100
Humboldt Harvest,09/2019,48.10015627201,0.06863820035504320
Humboldt Harvest,10/2019,42.103227135786300,-0.12467587635912600
Humboldt Harvest,11/2019,44.76853071350000,0.06330402106988040
Humboldt Harvest,12/2019,44.678046698956300,-0.0020211522044976700
Humboldt Harvest,01/2020,45.87672416314820,0.026829227165383300
Humboldt Harvest,02/2020,45.46075000849310,-0.00906721572307271
Humboldt Harvest,03/2020,,-1
Humboldt Harvest,05/2020,29.564021431224,
Humboldt Harvest,06/2020,37.22206177184610,0.25903243097145300
Humboldt Harvest,07/2020,33.91606558092250,-0.0888181909746901
Humboldt Harvest,08/2020,31.52622948464730,-0.070463246704522
Humboldt Harvest,09/2020,33.10152542809440,0.049967787750017100
Humboldt Harvest,10/2020,,-1
Humboldt Harvest,11/2020,32.518333279804500,
Humboldt Harvest,12/2020,28.005263171069700,-0.13878540667819400
Humboldt Harvest,01/2021,,-1
Humboldt Homegrown,04/2020,7.474498266456840,
Humboldt Homegrown,05/2020,8.676162530683610,0.1607685521340560
Humboldt Homegrown,06/2020,7.892571691582160,-0.09031537114827510
Humboldt Homegrown,07/2020,7.63642767150646,-0.03245380974478720
Humboldt Homegrown,08/2020,,-1
Humboldt Kine,02/2019,14.40541666190430,
Humboldt Kine,03/2019,6.831187901028060,-0.5257903286412120
Humboldt Kine,04/2019,6.036575872871000,-0.11632120791721600
Humboldt Kine,05/2019,,-1
Humboldt Kine,07/2019,6.455179922413080,
Humboldt Kine,08/2019,,-1
Humboldt Kingz,07/2019,8.710738349581200,
Humboldt Kingz,08/2019,,-1
Humboldt Kingz,01/2020,8.840705025035960,
Humboldt Kingz,02/2020,8.922750745615320,0.00928044995812162
Humboldt Kingz,03/2020,9.416642962334350,0.055352013162727600
Humboldt Kingz,04/2020,9.900904218083010,0.051426103515409400
Humboldt Kingz,05/2020,9.670347179730050,-0.023286462859814000
Humboldt Kingz,06/2020,10.159929417456700,0.05062716246142870
Humboldt Kingz,07/2020,7.666517438074360,-0.24541626983137800
Humboldt Kingz,08/2020,,-1
Humboldt Kingz,09/2020,8.958338702636870,
Humboldt Kingz,10/2020,,-1
Humboldt Kingz,11/2020,8.296722560407910,
Humboldt Kingz,12/2020,9.162213747286600,0.10431723859356500
Humboldt Kingz,01/2021,6.81901176718497,-0.2557462688311070
Humboldt Kingz,02/2021,9.943540170838810,0.45820839006173400
Humboldt Kingz,03/2021,6.179346031951520,-0.3785567387685980
Humboldt Kingz,04/2021,4.859372478128580,-0.21361055797777900
Humboldt Kingz,05/2021,7.012951592111820,0.4431804978268730
Humboldt Kingz,06/2021,,-1
Humboldt Kingz,07/2021,6.247829077368900,
Humboldt Kingz,08/2021,,-1
Humboldt Marijuana Company,05/2019,42.16289468303890,
Humboldt Marijuana Company,06/2019,42.512368419711500,0.008288656158448160
Humboldt Marijuana Company,07/2019,39.695882346875500,-0.06625098006842820
Humboldt Marijuana Company,08/2019,,-1
Humboldt Marijuana Company,05/2020,40.00000000000000,
Humboldt Marijuana Company,06/2020,36.29876920217690,-0.09253076994557700
Humboldt Marijuana Company,07/2020,27.956460288653000,-0.22982346500673100
Humboldt Marijuana Company,08/2020,25.460093672714600,-0.08929480306745410
Humboldt Marijuana Company,09/2020,17.814573849645600,-0.3002942534835480
Humboldt Marijuana Company,10/2020,16.107604039004300,-0.09581872825295070
Humboldt Marijuana Company,11/2020,,-1
Humboldt Marijuana Company,01/2021,24.27003203587390,
Humboldt Marijuana Company,02/2021,22.768014110743900,-0.06188776030084470
Humboldt Marijuana Company,03/2021,25.775895682662300,0.13210996608171800
Humboldt Marijuana Company,04/2021,,-1
Humboldt Marijuana Company,05/2021,24.037447155354700,
Humboldt Marijuana Company,06/2021,25.5876800630025,0.06449241043063150
Humboldt Marijuana Company,07/2021,,-1
Humboldt Marijuana Company,08/2021,23.13333353834750,
Humboldt Marijuana Company,09/2021,20.96796780945230,-0.0936037050304803
Humboldt Origins,11/2018,8.024343624744100,
Humboldt Origins,12/2018,,-1
Humboldt Seed Company,09/2018,102.47949706055300,
Humboldt Seed Company,10/2018,93.89095011902930,-0.08380746576507190
Humboldt Seed Company,11/2018,100.64031697475500,0.07188516941376510
Humboldt Seed Company,12/2018,112.87385635292700,0.12155704339883000
Humboldt Seed Company,01/2019,101.22998113556900,-0.10315830072245400
Humboldt Seed Company,02/2019,65.96549900136280,-0.34836005834061500
Humboldt Seed Company,03/2019,91.89236568991900,0.39303677044905700
Humboldt Seed Company,04/2019,102.56440107757000,0.11613625688626600
Humboldt Seed Company,05/2019,104.96388656445000,0.023394915406025400
Humboldt Seed Company,06/2019,96.11704876796740,-0.08428458669020410
Humboldt Seed Company,07/2019,84.86823222352760,-0.1170324795510020
Humboldt Seed Company,08/2019,92.59262364668420,0.09101628749391010
Humboldt Seed Company,09/2019,91.46761135892940,-0.01215012863279050
Humboldt Seed Company,10/2019,105.53426358320600,0.15378834119847300
Humboldt Seed Company,11/2019,107.954100007519,0.022929391291060700
Humboldt Seed Company,12/2019,108.35937971241300,0.0037541853886555400
Humboldt Seed Company,01/2020,92.70312291907250,-0.14448455532776300
Humboldt Seed Company,02/2020,91.47806826477960,-0.013214815377496500
Humboldt Seed Company,03/2020,96.4970951188222,0.05486590337167230
Humboldt Seed Company,04/2020,96.6698880349123,0.0017906540697140500
Humboldt Seed Company,05/2020,106.51353040489400,0.10182738979097900
Humboldt Seed Company,06/2020,98.84742077387080,-0.0719731061573249
Humboldt Seed Company,07/2020,107.78839999476000,0.09045232693874170
Humboldt Seed Company,08/2020,108.80832876267000,0.00946232403449176
Humboldt Seed Company,09/2020,96.13589068679140,-0.11646569908742500
Humboldt Seed Company,10/2020,107.88612161015500,0.12222522555748900
Humboldt Seed Company,11/2020,100.63433241159900,-0.06721707194888690
Humboldt Seed Company,12/2020,95.00633823448980,-0.05592519016363170
Humboldt Seed Company,01/2021,96.63371245701980,0.017129112149480800
Humboldt Seed Company,02/2021,93.82892198735470,-0.02902496859895240
Humboldt Seed Company,03/2021,94.3576805875033,0.005635347704622570
Humboldt Seed Company,04/2021,53.97540268789320,-0.4279702261456220
Humboldt Seed Company,05/2021,38.66273543317980,-0.2836971378102960
Humboldt Seed Company,06/2021,34.465235871206900,-0.10856706114929100
Humboldt Seed Company,07/2021,101.30851243886800,1.9394405660662700
Humboldt Seed Company,08/2021,101.435526492985,0.0012537352593516000
Humboldt Seed Company,09/2021,94.25468972396600,-0.07079212793868290
Humboldt Sky,06/2019,9.125000000000000,
Humboldt Sky,07/2019,8.129544915468610,-0.10909096816782400
Humboldt Sky,08/2019,7.723659989694140,-0.049927139833149600
Humboldt Sky,09/2019,,-1
Humboldt Standard,02/2021,6.47280950870274,
Humboldt Standard,03/2021,,-1
Humboldt Sugar Co.,04/2021,18.736633343752500,
Humboldt Sugar Co.,05/2021,,-1
Humboldt Sugar Co.,06/2021,20.07864996361940,
Humboldt Sugar Co.,07/2021,,-1
Humboldt Sugar Co.,09/2021,19.10742974808920,
Humboldt Sun Growers Guild,09/2018,9.447675842298340,
Humboldt Sun Growers Guild,10/2018,7.599150550089830,-0.19565926298322400
Humboldt Sun Growers Guild,11/2018,7.875051434251940,0.03630680591778060
Humboldt Sun Growers Guild,12/2018,,-1
Humboldt Sun Growers Guild,04/2019,6.722371511861500,
Humboldt Sun Growers Guild,05/2019,6.818266524695110,0.01426505700620710
Humboldt Sun Growers Guild,06/2019,,-1
Humboldt Sun Growers Guild,06/2020,4.5177163742665800,
Humboldt Sun Growers Guild,07/2020,,-1
Humboldt Terp Council,11/2018,57.72340501372970,
Humboldt Terp Council,12/2018,68.48046758262390,0.18635530191497800
Humboldt Terp Council,01/2019,63.29109829710310,-0.0757788237829966
Humboldt Terp Council,02/2019,63.354172359354700,0.0009965708282632860
Humboldt Terp Council,03/2019,64.79260257172620,0.022704585330425700
Humboldt Terp Council,04/2019,51.40864759336150,-0.20656609623835500
Humboldt Terp Council,05/2019,52.358432392815900,0.018475195203872500
Humboldt Terp Council,06/2019,54.20643820416700,0.03529528534174720
Humboldt Terp Council,07/2019,46.52464106423540,-0.14171374092129500
Humboldt Terp Council,08/2019,44.70052829893260,-0.03920745487932650
